"score","text","class"
1,"minal aidzin wal faidzin mohon maaf lahir dan batinmalam ini di desa ku udab bisa takbir keliling bahkan ini di lomba tempat kalian bagaimana aku ke sini pengin cerita suatu yang enggak bisa ku umbar di wa atau ig makanya lari ke twt","Positive"
1,"tahun ini gue benar enggak keluar dong takbir ","Positive"
0,"sudah takbir ini ya ","Neutral"
5,"takbir keliling kelar eh langsung ujan keren banget sih ","Positive"
0," sbskhfkdhdk ayang kita ensksjdiidhdk selca bareng malam takbir fushfhfjfkdkidjdh gewees ","Neutral"
4," amin selamat malam takbir dan lebaran aster","Positive"
0," jam sih kalian nemenin orang takbir","Neutral"
0," ikut takbir lah son","Neutral"
1,"enggak tau kenapa suasana takbir kali ini benar sedih ","Positive"
0,"ada yang mau ajak ngopi ngopi malam takbir area jakarta","Neutral"
-5," sama sih cuma tahun ini tidak bisa rasa lebaran sama sekal kalo dulu tidak bisa sholat id juga libur dihr minggu nya malam takbir yang paling sedih ","Negative"
0,"once di malam takbir ini mari kita mutualan sambil maaf maaf avaku sana ya fren","Neutral"
-3,"maqaruun takbir malah bikin bingung","Negative"
0,"paket malam takbir nya kack ","Neutral"
-3,"malam takbir balut sedih nek ki","Negative"
0,"takbir sama ayanktakbiran sendiri ","Neutral"
7,"malam takbir jangan keluar rumah dulu bahaya gengster wkkw","Positive"
0,"masya allahketika beda itu disatukanindah kepaon balimalam takbir idulfitri h ","Neutral"
0,"ini malam takbir gue begini amat deh ","Neutral"
0,"jam cilik biyen takbir keliling karo bengok jam saiki opo jare sound system salam gler horeg ","Neutral"
-5,"malam takbir hujan biasa malam natal yang hujan emot awan keluar es frozen ","Negative"
-2," kok bisa rame begitu ya di sini sepi banget enggak ada petas takbir saja enggak dengar","Negative"
0,"vibe malam takbir memang paling adem","Neutral"
0,"enggak semeriah tahun lalu tapi gapapa sih daripda enggak ada takbir keliling ","Neutral"
4," malam takbir besok lebaranbagi thr dalam bentuk apapunmembuat hati senangsemoga kali ini menang astro drive tapi the starry road candysugarpop ","Positive"
0,"takbir impek ","Neutral"
-4,"tahun ini takbir sini entah tahun depan mana sama siapa ","Negative"
4,"bocah kampung durian manggis semangat remix takbir txt album preview thursdayschild albumpreview tomorrow kali together good boy gone bad","Positive"
0,"orang orang pada takbir gue sama abang gue tidur","Neutral"
0,"sini enggak ada yang takbir apa","Neutral"
-3,"agak kangen waktu kecil kalau lebaran takbir di mushola sampai subuh terus bobo bentar abistu sholat ied sekarang mah mau keluar rumah malesbgt","Negative"
-2,"labaran anak tunggal cuma bisa dengar takbir sama meng terima kasih banyak meng ","Negative"
0,"takbir enggak guys takbir nih saya ","Neutral"
-4," dia minta maaf kali kali aku bilang gapapapak malam takbir dia keliling mam antar pesan tapi moga enggak ada cost yang marah marah kalau aku santai mam takut dia marah ","Negative"
4,"tempat takbir jedag jedug dangdut campursarinan pakai sound sampai se truk pakai sel sendiri beh sura sampai rumah mantap","Positive"
0,"rindu malam takbir yang kalo mau kirim sms pending hari dan mau isi pulsa juga ganggu","Neutral"
-2,"malam takbir kok on twitter enggak punya teman ya","Negative"
0," dengar suara takbir rasa sesak banget put","Neutral"
-4,"yaallah malam takbir mau workout digangguij kecoa mana bunda gue pergi kagak balik balik","Negative"
0,"sg takbir gur wong loro tok r sono menungso ","Neutral"
1,"alhamdulillah malam takbir kali ini langsung syahdu dan riah sekaligus moga tidak di rusak oleh kaum asong toleran radikal radikul selamat idulfitri h bagi saudara yang raya taqabalallahu minna waminkum taqabal ya kareem mohon maaf lahir batin","Positive"
5,"sesal banget enggak ngrgofood tadi malam takbir ongkirnya gila gila","Positive"
0,"tim malam takbir kamar saja","Neutral"
0,"takbir hujan","Neutral"
10,"malam takbir mah senang mau kumpul keluarga lah ini dengar ziva sama tulus di kamar susah kadang kalau enggak punya sayang","Positive"
4,"senang banget deh rame lagi pas malam takbir ","Positive"
0,"rt ","Neutral"
0,"malam takbir drumah saja","Neutral"
0," takbir di rumah dalam hati","Neutral"
-8,"gue sudah bela bela keluar buat lihat takbir padahal lagi demam dan yang lewat cuma ","Negative"
-2,"sudah lama enggak rasai vibes lebaran ramai takbir sama pawai kayak begini huhuhu happyy ","Negative"
0,"malam takbir begini harus apa sih sender sepi banget padahal lagi di rumah ugm fess","Neutral"
4," kono takbir saja h luweh manfaat ","Positive"
11,"kenapa ya vibes begadang pas malam takbir itu kayak lebih wah begitu alias enggak sepi cuy cinta banget deh","Positive"
0," takbir kak","Neutral"
0,"malam takbir malah ada tamu ","Neutral"
0,"malam takbir malah ngonser ","Neutral"
0,"enggak tau tapi malam takbir ku kayak sepi banget apa memang efek masa transisi kepala ke kepala ya ","Neutral"
-4,"sakit telinga pas malam takbir kayak begini masya allah ya rasa ","Negative"
0," sksksk crushku juga tadi takbir masyaallah ","Neutral"
0," ayo kita takbir online","Neutral"
3,"alhamdulillah setelah tahun lebaran from home sekarang bisa mudik lagi bisa rasai vibe malam takbir lagi ya walaupun kondisi sudah enggak hangat dulu tidak yang masih sisa bisa ngumpul lah ","Positive"
0,"siapa yang mau demo ayo siapin petas nya yang lain takbir kita bakar bakar saja thefinal ","Neutral"
0,"bocil barbar musola sebelah kalo takbir triak triak kayak ajak gelut ","Neutral"
-4,"malam takbir tapi aku malah tonton kinnporsche ya allah dosa banyak tahun ini ya","Negative"
0,"alhamdulillah matur nuwun sanget gusti saged takbir di kampung lagi","Neutral"
4,"benar benar edwin kayak tahi malam takbir gue ingat update ","Positive"
0," ikut takbir keliling ini","Neutral"
0,"presiden anies baswedan hadir festival malam takbir di jis foto ","Neutral"
0,"rame takbir enggak","Neutral"
6,"my lil sis birthday bareng sama malam takbir lumayan ngobatin kangen karena tahun ini enggak mudik lagi ","Positive"
0,"rt takbir pakai dj min paguyuban sound system se desa satu ","Neutral"
0,"mending ajak gue takbir","Neutral"
4,"tiap malam takbir idul fitri begini bawa mewekya allah terimakasih sudah temu aku dengan ramadhan tahun ini sungguh nikmat yang luar biasa dari mu","Positive"
-3," takbir stuff tunggu barca main lama banget anjim","Negative"
0," halo isa apakah kamu tydk takbir keliling ","Neutral"
-1," ho oh karena takbir","Negative"
0,"dosen gue memang the best lah malam takbir ngirimin revisi ","Neutral"
-2," oh itu iya sempat baca sih gembrot itu kayak leceh agama gue lihat yaudah sih kalau enggak rayain lebaran just keep for urself enggak usah di bagi ke social media lol agak emosi serius padahal sekarang takbir yang trending malah natal aduh","Negative"
-1,"kemane tuju malam takbir ini ye selain tepi meriam budak rekom lah ","Negative"
2,"dengar sambil ikut takbir sendiri kamar netesin air mata gara kangen masa keluarga utuh tuh beuuhhh","Positive"
0," takbir rumah saja","Neutral"
0,"halo moots maaf baru muncul hhikss deh malam takbir saja ","Neutral"
-4,"aku malam takbir di rumah sakit ","Negative"
0,"ada saja memang malam takbir bagi shift ","Neutral"
-7,"tahun lalu pas malam takbir begini gue cuma diam di kosan karena lagi tinggal di jogja time flies sok fast ya besok sudah mau lebaran lagi saja","Negative"
0,"dao takbir enggak jangan puasa mulu ","Neutral"
0," kutebak lagi ikut takbir kan","Neutral"
5," askrl takbir di tempat sender rame banget bocil pada semangat banget takbir kalo di tempat kalian rame juga enggak ","Positive"
0,"takbir ini kalian luar apa rumah ","Neutral"
0," dia kalian takbir itu put ","Neutral"
0," besok bey jadi malam ini sudah pada takbir ","Neutral"
10,"sodara gue takbir bagus banget suara aku bangga ","Positive"
-4,"malam takbir pada mana nih ","Negative"
0,"takbir kali ini rame banget","Neutral"
0," soal pas malam takbir sudah mulai bungkus ini beras hari akhir puasa juga sudah mulai masuk daftar terima","Neutral"
4,"selamat lebaran kalian takbir enggak ","Positive"
-2," kan mobil ya yang depan takbir yang belakang biasa ","Negative"
0,"takbir cari indomiesepi ","Neutral"
0," ggbuy siapa tau malam takbir gedor yakann wtn yujin specs yuna bene sg sama yujin ssq welpack ","Neutral"
0,"malam takbir off dulu kabeh kudu di imbang ","Neutral"
5,"aku malam takbir apa baca bl lah gila apa ikut keliling ","Positive"
0," choyaa aku lagi nginep di joshuwa malam ini takbir sama","Neutral"
0,"aku malam takbir req approval ","Neutral"
0," ayo makasii capek juga takbir sendiri","Neutral"
0,"rt tahaaan tahaaannnn duh pengin wor sama gerombol sono tapi sayang banget lah rusak entar ceria mood gue yang lagi meni","Neutral"
-3,"vibes lebaran cuma malam takbir sampai solat ied doang sisa cari mie ayam bakso terus tidur siang ","Negative"
4," puluh polisi siaga aman malam takbir dan salat idul fitri di selatpanjang ","Positive"
0," momen mudik ke kampung dan malam takbir nya semua pada kumpul di rumah nenek sambil main mercon","Neutral"
0," tahun sepi akhir ada rame takbir lagi terharuu","Neutral"
-6,"yang ngide malam takbir nyalain petas tuh siapa deh ganggu tau","Negative"
-1,"malam takbir bukan keluar sama teman nyalain petas muter muter enggak jelas eh malah tumbang di kamar","Negative"
0,"malam takbir ter apa ya iniiii hmm gemessss","Neutral"
-2," cis yang malam takbir di rumah doang drakoran","Negative"
4,"malam takbir rindu kampung halaman","Positive"
0,"malam takbir enggak ada yang mau jadi apa","Neutral"
0,"hoonsuk malam takbir bareng ya boleh join enggak ","Neutral"
0,"malam takbir apa ngerjain lapor adek hz ","Neutral"
-2,"rindu banget takbir zaman bocil dulu duh","Negative"
0," takbir mah rumah saja akk huhu","Neutral"
0,"haduuhhh baru saja takbir gue sudah antem saja sama mak gue ","Neutral"
0,"pawai takbir di madiun rame banget sampai enggak henti henti","Neutral"
0," aku takbir di masjid sama bocil nder takbir keliling sini belum ada sejak covid","Neutral"
1,"entah kenapa pikir gua tuh bisa saja pikir hal yang beda saat gua lagi laku suatu contoh nya belum tulis tweet ini gua lagi baca tentang cara atur duit tiba pikir teman gua yang lagi kuliah di mesir dia takbir nya sama siapa ya ","Positive"
0,"rt takbir otw kerja lagi mincot ","Neutral"
0,"suara takbir di masjid punya vibes sendiri ya memang","Neutral"
0,"malam takbir nugas kelompok","Neutral"
0,"tahun ini poswan istirahat malam takbir","Neutral"
0,"rt malam takbir wkwk ","Neutral"
0,"rt marak malam takbir after tahun kurung pandemi malam ini keluar semua pawai takbir penuh jalan camat banguntap","Neutral"
5,"malam takbir paling seru turut aya versi kalian bagaimana ","Positive"
0,"rt wayah takbir malah balbalantim enggak ada akhlaq ","Neutral"
-4,"tiap dengar gema takbir tuh senang tapi sedih juga hiks","Negative"
0,"kapan lagi cod malam takbir wkkwkw fnfjb ","Neutral"
-3," sedih saja dengar takbir ","Negative"
0," lagi takbir","Neutral"
0," ih sama ira rapin icute takbir keliling ","Neutral"
-4,"ini yang pawai takbir kenapa harus pakai kostum pocong sih anjing","Negative"
-4,"sengaja telpon ibu cuma biar bisa dengar suara takbir biasa nelpon pas hari lebaran tapi tadi tiba pengin dengar suara takbir jadi nelpon ibu besok juga mau nelpon lagi sih ","Negative"
5," anjay takbir enak banget cok","Positive"
0,"puuuhhh takbir remix mburi omah i joss buwanter ee ","Neutral"
0,"malam takbir beli baju malam takbir beli bensin lah","Neutral"
0,"malam takbir ndrakor","Neutral"
0,"tetiba ngechrusin someone yang lihat pas iring iring pas malam takbir ","Neutral"
4," ayang ganteng pap habis pulang takbir ","Positive"
0," enggak takbir dong bang ","Neutral"
0,"rt karena aku baru dapat thr dari kakak aku mau kasih kak spay buat orang syarat rt saja sama di ain moga uji aku nant","Neutral"
3,"waktu takbir siap motor dan knalpot blar mu kawan","Positive"
0," lagi pada takbir","Neutral"
0,"takbir sekarang makin remix ya","Neutral"
0,"woy wawannnnn berkah takbir anjir ini ","Neutral"
0,"rt takbir di cafe ","Neutral"
-2,"deh lama enggak takbir","Negative"
0,"takbir ya lalalpan","Neutral"
0,"ayangku takbir begini gie apa ya","Neutral"
-1,"bukan takbir malah twitteran dasar aku","Negative"
0,"takbir cuman rumah saja sambil lihat takbir keliling yang lewat depan rumah ","Neutral"
-2," enggak cuma tadi kali bocil takbir lewat depan rumah","Negative"
-3,"steam cloud ngapasi ini bikin emosi saja malam takbir","Negative"
0,"dari belum saja ya takbir banyak kenang kalau takbir dari senang sampai sedih libur dapat sangu soale kalau dulu sama ibuk enggak kasih sangu yang asih simbah kak itu bulan sekal ngumpul keluarga ketemu saudara khusus adik adik simbah coba jajan ","Neutral"
0," sudah ini lagi takbir di space","Neutral"
0,"takbir bareng sasha kamar","Neutral"
0,"siaalan batre gue sisa ini pln ngadi ngadi matiin lampu malam takbir begini","Neutral"
0,"takbir idul fitri suara merdu bikin tangis idulfitri h sama squidward muhammadiyah idulfitri ","Neutral"
0,"takbir e banter poso ini mokel terus ","Neutral"
0,"rt takbir on duty di kfc pakai piyama ","Neutral"
0,"malam takbir tetap beqerja ","Neutral"
6,"sumpah gue kangen banget malam malam dengar takbir vibesnya beda banget","Positive"
-3,"malam takbir ngeneki paling malas ndelok status e wong wong isine video takbir garai tangis weyyyylebaran tahun ora moleh","Negative"
0,"rt entar malam takbir ya","Neutral"
0,"rt enggak saldo e walletrules rt doain moga lolos utbk pil end malam takbir zonauang zonajajan zonaba zonabu","Neutral"
0,"tiap malam takbir tiba tiba jadi art ","Neutral"
0,"berkah malam takbir ","Neutral"
0,"mau pawai takbir dulu ah ","Neutral"
-4,"takbir mana kawan ","Negative"
0," pacar tapi takbir itu bagaimana cara","Neutral"
0,"rt malam takbir dagang petas di jaktim raup juta rupiah dalam jam lengkapcepatberitanya beritaterkini beritater","Neutral"
0,"malam takbir tangis massal","Neutral"
0,"koncone takbir aku wes klekaran","Neutral"
0,"allahuakbar malam takbir lihat foto begini ","Neutral"
0," takbir","Neutral"
-3,"orang orang malam takbir pada keluar ya ","Negative"
5,"apa yang lebih nikmat dari orang takbir tapi untuk malah prepare uji akhir","Positive"
0," masak ketupat di stasiun kranjibeli rengginang di babelanassalamuallaikum warga bekas mas trimari takbir dengan riang sambut lebaran","Neutral"
4,"selamat malam takbir ","Positive"
0,"malam takbir rumah ajee ","Neutral"
0," kalian malam takbir kali ini mau apa guys ","Neutral"
-4,"jarang kali keluar rumah apalagi malam takbir sekal keluar syok banget serame itu nyata ","Negative"
-1,"takbir keliling ya rame mugo di entuk berkah lancar kabeh sg dodol mugo dodolane payu pak polis mugo ya gaweane ra abot mergo di tertib lalu lintas sg mudik mugo ya lancar sampai tuju selamat lebaran selamat hari raya idul fitri selamat kumpul dengan keluarga","Negative"
8,"yatuhan enggak kuat lucu amatttt aaaaaaaaaaaa sangat hibur kejombloanku di malam takbir ya ","Positive"
-4," lebaran kali ini aku enggak ikut solat ied hue sesak banget malam takbir malah tba mens padahal hari lebaran tuh taun sekal dan pasti tunggu banget buat aku kalo lebaran enggak solat ied itu vibes lebaran asa kurang tapi enggak apa-apa moga bisa ketemu lagi di lebaran nanti ","Negative"
0," ira ke mesjid karena mau ikut takbir tenyata cari sinyal ","Neutral"
-2,"rt suara kodok suara takbir suara knalpot kendara jadi satu selamat lebaran sobat bacot ","Negative"
0,"rt takbir sama keluarga min ","Neutral"
2," ohya kak mungkin juga karena takbir tuh jadi kayak ibarat melambang waktu kumpul keluarga jadi bikin harus kangen rumah ya","Positive"
0,"takbir ","Neutral"
0,"wahai golong yang bukan takbir malah mabar di warung kopi coba henti hari saja ikut takbir begitu","Neutral"
0,"banyak yang konser ya malam takbir di koreya","Neutral"
0,"malam takbir tonton bola sambil berjibaku dengan kecoa laknat","Neutral"
0,"rt masih kerja min takbir nya di kilang ","Neutral"
0," kata kan memang tiap malam takbir semua yang di dalam kubur tangis dengar tapi kamu kan masih di bumi","Neutral"
0," video yang noda malam takbir wkakak","Neutral"
0,"mending kita takbir ","Neutral"
4,"mudik di malam takbir memang seru","Positive"
0," takbir pakai dj min paguyuban sound system se desa satu ","Neutral"
