"score","text","class"
0,"khutbah idul fitri tahun ini tentang sambung silaturahmi baik baik manusia pasti ada buruk buruk buruk manusia pasti ada baik ","Neutral"
1,"hari ini enggak dapat jadwal siar hari pertama jadi bingung lebaran pertama mau apa enggak siap silaturahmi dengan sodara soal aku anak mageran ","Positive"
9,"rt upbit indonesia ucap selamat hari raya idulfitri h mohon maaf lahir dan batin moga di hari menang ini men","Positive"
1,"minal aidzin walfaidzin kepada para teman hunter yang sering ke tag juga host host keceh mohon maaf lahir batin moga sipickaw bisa silaturahmi dengan usn ku ","Positive"
0,"alhamdulillah jalan rame ayah ibu anak rumah saudara untuk silaturahmi jadi ingin","Neutral"
8,"mari suci hati di hari nan fitri sama raih menang yang sejati pasti jaring internetmu tetap koneksi biar silaturahmi jalan terus tanpa putus selamat hari raya idul fitri h sobat internet ied idulfitri idulfitri h iedmubarak ","Positive"
-7," sama saja kayak hari biasa enggak ada beda hahaha iri banget lihat yang lain silaturahmi sama keluarga gue rumah diam saja","Negative"
11,"upbit indonesia ucap selamat hari raya idulfitri h mohon maaf lahir dan batin moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah ","Positive"
8,"selamat idulfitri h suci hati dengan saling maaf dan bagi baik serta jaga silaturahmi sama keluarga dekat untuk hari raya yang lebihberarti ","Positive"
8,"selamat hari raya idul fitri h mohon maaf lahir batin deka holics kini ruang bukan lagi batas untuk laku silaturahmi moga di lebaran ini kamu makin dekat dengan keluarga dan sahabat ya hariharibarengdeka experiencehappinessineverybites dekaday ","Positive"
4,"selamat hari raya idhul fitri hmohon maaf lahir batinlebaran silaturahmi dengan tetangga orang luar neger kamu tidak bisa bahasa inggris yuk sini kursus bahasa inggris bareng aku di ","Positive"
0,"bisa bisa pas lebaran bukan silaturahmi malah ngejar deadline tugas","Neutral"
0,"minal aidzin wal faidzin jika tang tak saling jabat thr dapat dekat silaturahmi sobat ","Neutral"
4," selamat hari raya idul fitri saling maaf kita semua salam silaturahmi dari medan ","Positive"
0,"jika tang tak saling jabat thr dapat lekat silaturahmi sobat zia ","Neutral"
0,"rt cheol habis sholat ied kak kata papa enggak boleh kerja kalo enggak silaturahmi ke rumah eyang dulu ","Neutral"
3,"malam tarling ramein masjid sampai subuh shalat ied pagi enggak lupa makan opor ayam dan keluarga maaf maapan orangtua dan keluarga kumpul bareng warga silaturahmi saudara jauh halal bi halal tambah acara dangdut malam ini vibe yang benar benar lebaran","Positive"
-3," esensi kan sambung silaturahmi lagi cuma tahun sekal ribet amat segala dipermasalahin kalo turut untuk aneh tinggal enggak usah dilakuin simpan jadi asumsi pribadi lo jangan buat gue kesel ya lagi lebaran hdh","Negative"
0,"yang di rumah ada nastar holland bakery sama sambel kentang ati open house enggak mau silaturahmi ","Neutral"
0," mau ikutt dong barangkali mau silaturahmi ke rumah mikey","Neutral"
3," silaturahmi dulu sama keluarga besar hari ini baru besok silaturahmi kelamin ","Positive"
4," di twit saya itu enggak rujuk ke semua nonis kak kan itu tuju ke pict mbak itu ada juga twit saya yang bilang nonis tempat saya malah senang momen lebaran libur bisa kumpul banyak makan kue dan dapat thr juga kalo ikut silaturahmi bareng sama teman muslim ","Positive"
-3," moga user lena sendal hilang pas lagi silaturahmi","Negative"
-2," ramadan kental dengan silaturahmi karena di luar neger orang biasa ucap ramadan comehere dan ramadan pinarak","Negative"
14,"idul fitri rupa raya akhir ibadah puasa ramadhan dan jadi momentum bagi umat islam untuk sempurna hubung dengan allah swt dan bangun silaturahmi yang baik dengan sama lpmkhlorofil mediapertaniantanpabatas persmahasiswa persma persmapertanian","Positive"
-16," putih bunga melati bening nutrien agar mari kita hancur tembok benci keras sklerenkim hilang parasit dengki yang tempel di tubuh kuat tali silaturahmi kuat umbilical cord mohon maaf salah kecil typo di laprak taqoballahu minna wa minkum","Negative"
4," wah dapat juga ya coba saja silaturahmi siapa tau dapat","Positive"
0,"cheol habis sholat ied kak kata papa enggak boleh kerja kalo enggak silaturahmi ke rumah eyang dulu ","Neutral"
0," salam silaturahmi buat para imam keluarga yang rajin bantu istri di rumah ","Neutral"
9,"idut fitri itu enak bisa silaturahmi satu kampung jadi tau nyata perempuan di kampung itu banyak yang cantik ","Positive"
-3,"bingung mau silaturahmi ke rumah winter atau ryujin dulu ya","Negative"
8,"lebaran dan silaturahmi adalah momen senang sekaligus sebal saat yang sama senang ketemu keluarga sebal ditanyain tanya khas lebaran buat orang introver energi langsung habis","Positive"
0," enggak harus keliling kampung silaturahmi dulu ","Neutral"
0,"rt saling maaf atas khilaf yang sengaja atau tidak sengaja erat tali silaturahmi ","Neutral"
-7,"aku benci nenek dan kakek tapi lebaran tanpa beliau dua pun rasa kayak enggak lebaran dulu jam kakek nenek masih ada banyak keluarga jauh datang sini buat silaturahmi sekarang karena sudah enggak ada yang tuak jadi rumah sepi ","Negative"
11," sobattangerang selamat hari raya idul fitri h taqabalallahu minna wa minkum shiyamana wa shiyamakum taqabbal ya kariim mohon maaf lahir dan batin moga hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi penuh berkah ","Positive"
0," rumah lu dimane bang pengin silaturahmi bawa es balok ","Neutral"
4,"siap silaturahmisiap layat","Positive"
8," belum kyo masih keliling buat silaturahmi selamat nikmat opor ya kyoo","Positive"
0,"ini bagaimana cerita tiap ketemu orang rasa pengin tangis bagaimana aing mau silaturahmi nya pls","Neutral"
1,"mau silaturahmi ke ruma orang yang menu makan bukan opor tapi kulit ayam kfc","Positive"
8," baru kali ini ada orang enggak suka lebaran hari raya menang silaturahmi thr makan opor makan nastar ","Positive"
-4," silaturahmi rumah keluarga dan ziarah makam orang tua ","Negative"
-2,"tolong kerja sama saya cuma mau silaturahmi jangan tanya apalagi yang awal kapan bagaimana eh sekarang ","Negative"
4,"silaturahmi kelamin yuk sayang","Positive"
8,"selamat raya idulfitri syawal hjadikan hari menang ini bagai momentum untuk silaturahmi dan saling maaf lebaran idulfitri h lebaran bekasikotagoid kotabekasi diskominfostandi ","Positive"
-4," harus silaturahmi ke linkedinnya sih ke kampus sama tempat kerja harus tau nih employee nya kalo gawai n civitas mereka ada yang rasis dan suka jelek ini agama orang ","Negative"
0,"match aku mau silaturahmi ke kamu boleh enggak silaturahmi kelamin sama ","Neutral"
-4,"balik kedok silaturahmi ","Negative"
-4,"kalo lagi silaturahmi kepo banget h","Negative"
0,"orang orang ke aku pas silaturahmi ke tetangga ini anak siapa ","Neutral"
0," jangan lupa habis silaturahmi nyekar ke makam konate","Neutral"
0," mau silaturahmi dong","Neutral"
22,"sabar untuk puasa silaturahmi lama tahun tanpa tatap muka akhir bisa kita menang mari syukur dan nikmat momen ini untuk penuh jalin sama dengan orang sayang selamat idulfitri h mohon maaf lahir batin narradians ","Positive"
0," selasa urg silaturahmi jeng sumedang tandang ang uji jeng fariz ","Neutral"
0,"ya allah pengin keliling kampung silaturahmi sambil gandeng sama mark lee ","Neutral"
0,"sekarang lebaran bukan ajang silaturahmi tapi ajang solek diri","Neutral"
0," ih ayo silaturahmi situ","Neutral"
0," yoongi soal mau silaturahmi ke rumah calon mertua","Neutral"
12,"segenap keluarga besar kantor tanah kabupaten karanganyar ucap selamat hari raya idul fitri h minal aidin wal faizin mohon maaf lahir dan batin jadi lebaran ini bagai jembatan untuk saling maaf saling kuat dan saling erat silaturahmi ","Positive"
3," lagi lo kayak yang ketemu lebaran tiap bulan saja padahal ini acara tahun sekal memang sudah enggak ada hari esok apa buat ajar silaturahmi sama keluarga jarang jarang ","Positive"
5,"hai ramadan ini kita harus ketemu ya yuk erat silaturahmi sama traveloka diskon si ada untuk bagai produk dengan promo temu kangen klik link ini ya ","Positive"
-4," belum tinggal silaturahmi jauh jauh kan ya","Negative"
0,"wanda vision apa wanda hamidah ya terus angelina jolie masih sodaraan enggak ya sama angelina sondakh ya siapa tau lebaran begini pada silaturahmi ","Neutral"
8,"selamat raya idulfitri h sama keluarga temankeu jadi hari menang ini bagai momen silaturahmi dan saling maaf ","Positive"
4,"selamat idul fitri hari ini kita saling erti tentang buah silaturahmi ","Positive"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
4,"rt tidak ada jarak halang lagi untuk saling silaturahmi ya moga segala baik selalu iring kita semua coba","Positive"
-10,"mohon maaf pula awak apa hj sering ada kata salah ucap keliru bukan maksud awak hina atau maki mungkin semua itu makna silaturahmi versi awak apa hj ","Negative"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
0,"i ve just posted a new blog erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
0,"erat tali silaturahmi kodim trk gelar acara halal bihalal ","Neutral"
12,"segenap keluarga besar hmj biologi fmipa unm tahun ucap minal aidin walfaidzin mohon maaf lahir dan batin satu tang satu hati itu indah silaturahmi di hari menang kita paduk ikhlas untuk saling maaf ","Positive"
10,"dan tepat dengan hari yang fitri ini selamat lebaran mohon maaf lahir batin moga semua makhluk bahagia ingat sambung tali silaturahmi tetap harus jaga ya mulut dan hati keluar yang baik saja ","Positive"
-3,"silaturahmi dengan saudara bantu mereka yang kurang tiap bulan walau jumlah kecil tanya kabar teman lewat wa little attention but big effect","Negative"
3,"tolong yang silaturahmi ke rumah sodara kalo tuju cuman berkat kacang mete enggak usah ditemenin","Positive"
0,"ini siapa yang silaturahmi rumah gue kaki nya injak tahi kucinggggg","Neutral"
1," ya bagaimana ya covid bikin kita takut enggak bisa ketemu keluarga yang lain lagi idul fitri jadi sempat yang bagus untuk silaturahmi","Positive"
-4," silaturahmi kedok roasting di depan umum","Negative"
0," sila kalau ingin silaturahmi ","Neutral"
3,"alhamdulilah lancar banget hari ini ada maju dari lebaran kemarin semua pikir negative ada kepala ketika hilang weh senang banget tetangga silaturahmi hubung antar tetangga ketika asa keluarga semua awal nya canggung yakss","Positive"
1,"orang lain habis shalat ied salim salim silaturahmi ke tetangga bapak asih makan ayam belum tinggal pergi hari ayam nomer ","Positive"
0," ikut silaturahmi ya satu daerah kan","Neutral"
0," mau bawa pas silaturahmi ke saudara saudara tapi banyak nanti jalan jalan ke mall saja ","Neutral"
4," reflek semangat silaturahmi kalo sudah orang baru ","Positive"
0,"riyoyo dewean karo sono pasangane panggah klakon lehmu silaturahmi tapi riyoyone ya enggak undur tunggu koe entuk pasang tapi mbok sambat ganti ojo gur babagan pasang tok ","Neutral"
8,"off dulu mau shalat ied n silaturahmi moga plang silaturahmi nanti dapat kabar baik di notif sx lgo selamat idul fitri all ","Positive"
22,"selamat hari raya idulfitri everladies mari raya hari penuh menang ini dengan bagi bahagia sama keluarga cinta pasti kulit selalu sehat dan pancar alami lama silaturahmi dengan evere ya evere cantiknyakulitsehat everyou ","Positive"
0," main atuh silaturahmitetangga kapan sambil review kue lebaran kaadel ","Neutral"
3,"rt buruh milik peran penting dalam tumbuh industri dan ekonomi mari raya hari buruh dengan utama silatu","Positive"
0," video call silaturahmi","Neutral"
0,"silaturahmi lintang digital ","Neutral"
-3,"banyak banget lah semua rasa sama tapi juga rasa beda ngangenin utama kumpul keluarga itu enggak ada obat sih yang hari hari jauh bakal rasa dekat pas hari raya jalin silaturahmi dengan banyak orang yang mungkin dalam hari jarang bisa ketemu ","Negative"
0,"belum silaturahmi ke rumah kalian gue silaturahmi sama yang paling dekat dulu rendang sate buras ketupat sup dll yang ada di meja makan misal ","Neutral"
0,"tahun ini sudah bisa silaturahmi sambil rokok teambolehrokokansamabapak","Neutral"
-2," sudah kerja belum sekarang lagi apa enggak kuliah mondok nya enggak lulus ya cuma itu yang ku takutin niat datang silaturahmi malah jadi tekan batin sendiri ","Negative"
4,"di banyak negara muslim hari raya pakai buat libur di indonesia tradisi silaturahmi ya kalau enggak suka hari raya karena silaturahmi lo bisa cari opsi lain untuk raya hari raya ygy","Positive"
3,"no makeup gue lebaran todaay aliass saya ngntuk banget enggak usah lah ya mekap yang penting silaturahmi n thr nya ihiw ","Positive"
4," ieu eweuh semangat silaturahmi kie heran ajig","Positive"
-6,"eh halo tapi yang taun lalu minta maaf sama gua di line pas idul fitri tapi gua gabales pesan sudah gue maaf ya aduh gue juga minta maaf banget tapi gue gaberani ngechat punten moga mah baca ya habis dengar ceramah tentang allah maha maaf dan dosa putus tali silaturahmi ","Negative"
7,"putih suga mari kita hancur tembok setinggi rm mari lapang dada luas bahu jin tebar senyum cerah jhope kuat tali silaturahmi kuat jungkook mohon maaf atas segala salah dari yang kecil jimin hingga yang paling besar besar tang taehyung ","Positive"
4,"hari raya itu hari senang islamic holiday hari libur yang mau silaturahmi sila yang enggak mau juga enggak usah ribet banget loee pada ","Positive"
2,"buat mutualku yang pengin silaturahmilangsung dm saja entar tak shareloc lokasi rumah jajan enak kok hehehe","Positive"
4,"siap siaap pas silaturahmi entar diajakin ngebaso","Positive"
0,"apa saya silaturahmi ke rumahny seungyoun","Neutral"
0,"minal aidzin wal faidzinmohon maaf lahir dan batinbang elon musk shareloc dongpengen silaturahmi","Neutral"
2,"selamat idul fitri bagi teman yang raya btw biasa lebaran pertama begini masih rumah saja kan ya silaturahmi sama keluarga dekat ","Positive"
-2,"ya enggak aneh lah esensi bukan minta maaf tapi silaturahmi kenal diri kalo simbaknya anak bapak a dari istri yang sih cucu mbah sama dari istri yang o begitu mbak ","Negative"
0,"minal aidzin wal faidzin yang waktu silaturahmi bilang sudah dapat ayaka belum enggak saya maaf","Neutral"
0,"pengin silaturahmi rumah mertua tapi belum tau alamat","Neutral"
0,"open house walikota batam silaturahmi dengan masyarakat di rumah rosedale ","Neutral"
0,"walah isuk silaturahmi rt mercon ini banter","Neutral"
3," lebaran dong bisa saja dari silaturahmi sama keluarga besar bisa dapat berkah dan lancar utbknya","Positive"
10,"segenap pimpin dan jajar lpp tvri ucap selamat hari raya idulfitri hijriah masehi moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah tvri tvrinasional mediapemersatubangsa idulfitri lebaran ","Positive"
11,"suka minta ampun infak di jalan allah tahan amarah sambung silaturahmi mudah maaf bismillah moga jadi pribadi yang makin baik kutbahiedfitri ","Positive"
3," ajaib dunia silaturahmi kak tatanga ","Positive"
0," lagi silaturahmi sama kawan kawan nya","Neutral"
0,"takbir online bareng mas rahmisudah lihat hilal di bumiberi maaf sambung silaturahmiselamat idul fitri jomblo sejati","Neutral"
-2,"ini sih sayang banget padahal lebaran itu buat silaturahmi juga urus orang yang banding pas ketemu dll itu mah bukan salah lebaran kalo enggak lebaran pun orag kayak begitu mah sudah ada di keliling kita ","Negative"
0,"kembali suci kembali berkah mulai kembali dengan silaturahmi dan sinergi seluruh tim cbcomm ucap mohon maaf lahir batin moga allah terima semua amal kita di bulan ramadan lifeaspr pragency jakarta cbstories eidmubarak ","Neutral"
